latitude,longitude,depth,datetime,value,parametername,dataprovider,datasettitle,stationname,valuesign
51.00723267,3.87648225,1.38699996,2011-03-16T11:27:00,-,"Saliniteit in PSU in oppervlaktewater","De Vlaamse Waterweg","OMES: Monitoring sedimentology in the flemish part of the Scheldt estuary",Wetteren,=
51.00723267,3.87648225,0.77999997,2010-08-11T11:54:00,-,"Saliniteit in PSU in oppervlaktewater","De Vlaamse Waterweg","OMES: Monitoring sedimentology in the flemish part of the Scheldt estuary",Wetteren,=
51.00723267,3.87648225,3.29999995,2010-09-08T12:06:00,-,"Saliniteit in PSU in oppervlaktewater","De Vlaamse Waterweg","OMES: Monitoring sedimentology in the flemish part of the Scheldt estuary",Wetteren,=
51.00723267,3.87648225,1.20000005,2010-09-08T12:06:00,-,"Saliniteit in PSU in oppervlaktewater","De Vlaamse Waterweg","OMES: Monitoring sedimentology in the flemish part of the Scheldt estuary",Wetteren,=
51.00723267,3.87648225,2.25,2010-09-08T12:06:00,-,"Saliniteit in PSU in oppervlaktewater","De Vlaamse Waterweg","OMES: Monitoring sedimentology in the flemish part of the Scheldt estuary",Wetteren,=
51.00723267,3.87648225,3.93000007,2010-09-08T12:06:00,-,"Saliniteit in PSU in oppervlaktewater","De Vlaamse Waterweg","OMES: Monitoring sedimentology in the flemish part of the Scheldt estuary",Wetteren,=
51.00723267,3.87648225,0.56999999,2010-09-08T12:06:00,-,"Saliniteit in PSU in oppervlaktewater","De Vlaamse Waterweg","OMES: Monitoring sedimentology in the flemish part of the Scheldt estuary",Wetteren,=
51.00723267,3.87648225,0.69366658,2010-08-11T11:54:00,-,"Saliniteit in PSU in oppervlaktewater","De Vlaamse Waterweg","OMES: Monitoring sedimentology in the flemish part of the Scheldt estuary",Wetteren,=
51.00723267,3.87648225,0.69366658,2010-08-11T11:54:00,-,"Saliniteit in PSU in oppervlaktewater","De Vlaamse Waterweg","OMES: Monitoring sedimentology in the flemish part of the Scheldt estuary",Wetteren,=
51.00723267,3.87648225,0.59006667,2010-08-11T11:54:00,-,"Saliniteit in PSU in oppervlaktewater","De Vlaamse Waterweg","OMES: Monitoring sedimentology in the flemish part of the Scheldt estuary",Wetteren,=
51.00723267,3.87648225,0.78863329,2010-08-11T11:54:00,-,"Saliniteit in PSU in oppervlaktewater","De Vlaamse Waterweg","OMES: Monitoring sedimentology in the flemish part of the Scheldt estuary",Wetteren,=
51.00723267,3.87648225,2.20000005,2010-07-14T11:59:00,-,"Saliniteit in PSU in oppervlaktewater","De Vlaamse Waterweg","OMES: Monitoring sedimentology in the flemish part of the Scheldt estuary",Wetteren,=
51.00723267,3.87648225,3.79999995,2010-07-14T11:59:00,-,"Saliniteit in PSU in oppervlaktewater","De Vlaamse Waterweg","OMES: Monitoring sedimentology in the flemish part of the Scheldt estuary",Wetteren,=
51.00723267,3.87648225,0.5,2010-07-14T11:59:00,-,"Saliniteit in PSU in oppervlaktewater","De Vlaamse Waterweg","OMES: Monitoring sedimentology in the flemish part of the Scheldt estuary",Wetteren,=
51.00723267,3.87648225,3.20000005,2010-07-14T11:59:00,-,"Saliniteit in PSU in oppervlaktewater","De Vlaamse Waterweg","OMES: Monitoring sedimentology in the flemish part of the Scheldt estuary",Wetteren,=
51.00723267,3.87648225,1.10000002,2010-07-14T11:59:00,-,"Saliniteit in PSU in oppervlaktewater","De Vlaamse Waterweg","OMES: Monitoring sedimentology in the flemish part of the Scheldt estuary",Wetteren,=
51.00723267,3.87648225,1.20000005,2010-10-13T11:29:00,-,"Saliniteit in PSU in oppervlaktewater","De Vlaamse Waterweg","OMES: Monitoring sedimentology in the flemish part of the Scheldt estuary",Wetteren,=
51.00723267,3.87648225,2.25,2010-10-13T11:29:00,-,"Saliniteit in PSU in oppervlaktewater","De Vlaamse Waterweg","OMES: Monitoring sedimentology in the flemish part of the Scheldt estuary",Wetteren,=
51.00723267,3.87648225,3.29999995,2010-10-13T11:29:00,-,"Saliniteit in PSU in oppervlaktewater","De Vlaamse Waterweg","OMES: Monitoring sedimentology in the flemish part of the Scheldt estuary",Wetteren,=
51.00723267,3.87648225,3.93000007,2010-10-13T11:29:00,-,"Saliniteit in PSU in oppervlaktewater","De Vlaamse Waterweg","OMES: Monitoring sedimentology in the flemish part of the Scheldt estuary",Wetteren,=
51.00723267,3.87648225,0.56999999,2010-10-13T11:29:00,-,"Saliniteit in PSU in oppervlaktewater","De Vlaamse Waterweg","OMES: Monitoring sedimentology in the flemish part of the Scheldt estuary",Wetteren,=
51.08771515,4.17436314,2.5,2011-04-19T13:16:00,-,"Geleidendheid (Conductiviteit) in us/cm in oppervlaktewater","De Vlaamse Waterweg","OMES: Monitoring sedimentology in the flemish part of the Scheldt estuary",Lippenbroek,=
51.08771515,4.17436314,4.80000019,2011-04-19T13:16:00,-,"Geleidendheid (Conductiviteit) in us/cm in oppervlaktewater","De Vlaamse Waterweg","OMES: Monitoring sedimentology in the flemish part of the Scheldt estuary",Lippenbroek,=
51.08771515,4.17436314,1.79999995,2011-04-19T13:16:00,-,"Geleidendheid (Conductiviteit) in us/cm in oppervlaktewater","De Vlaamse Waterweg","OMES: Monitoring sedimentology in the flemish part of the Scheldt estuary",Lippenbroek,=
51.08771515,4.17436314,1,2011-04-19T13:16:00,-,"Geleidendheid (Conductiviteit) in us/cm in oppervlaktewater","De Vlaamse Waterweg","OMES: Monitoring sedimentology in the flemish part of the Scheldt estuary",Lippenbroek,=
51.08771515,4.17436314,0.40000001,2011-04-19T13:16:00,-,"Geleidendheid (Conductiviteit) in us/cm in oppervlaktewater","De Vlaamse Waterweg","OMES: Monitoring sedimentology in the flemish part of the Scheldt estuary",Lippenbroek,=
51.08771515,4.17436314,3.5,2011-04-19T13:16:00,-,"Geleidendheid (Conductiviteit) in us/cm in oppervlaktewater","De Vlaamse Waterweg","OMES: Monitoring sedimentology in the flemish part of the Scheldt estuary",Lippenbroek,=
51.08771515,4.17436314,1.39999998,2011-04-19T13:16:00,-,"Geleidendheid (Conductiviteit) in us/cm in oppervlaktewater","De Vlaamse Waterweg","OMES: Monitoring sedimentology in the flemish part of the Scheldt estuary",Lippenbroek,=
51.08771515,4.17436314,6.19999981,2011-04-19T13:16:00,-,"Geleidendheid (Conductiviteit) in us/cm in oppervlaktewater","De Vlaamse Waterweg","OMES: Monitoring sedimentology in the flemish part of the Scheldt estuary",Lippenbroek,=
51.08771515,4.17436314,1,2011-04-19T13:16:00,-,"Geleidendheid (Conductiviteit) in us/cm in oppervlaktewater","De Vlaamse Waterweg","OMES: Monitoring sedimentology in the flemish part of the Scheldt estuary",Lippenbroek,=
51.08771515,4.17436314,0.69999999,2011-04-19T13:16:00,-,"Geleidendheid (Conductiviteit) in us/cm in oppervlaktewater","De Vlaamse Waterweg","OMES: Monitoring sedimentology in the flemish part of the Scheldt estuary",Lippenbroek,=
51.08771515,4.17436314,8.39999962,2011-02-08T13:06:00,-,"Geleidendheid (Conductiviteit) in us/cm in oppervlaktewater","De Vlaamse Waterweg","OMES: Monitoring sedimentology in the flemish part of the Scheldt estuary",Lippenbroek,=
51.08771515,4.17436314,4.19999981,2011-02-08T13:06:00,-,"Geleidendheid (Conductiviteit) in us/cm in oppervlaktewater","De Vlaamse Waterweg","OMES: Monitoring sedimentology in the flemish part of the Scheldt estuary",Lippenbroek,=
51.08771515,4.17436314,0.5,2011-02-08T13:06:00,-,"Geleidendheid (Conductiviteit) in us/cm in oppervlaktewater","De Vlaamse Waterweg","OMES: Monitoring sedimentology in the flemish part of the Scheldt estuary",Lippenbroek,=
51.08771515,4.17436314,5.5999999,2011-02-08T13:06:00,-,"Geleidendheid (Conductiviteit) in us/cm in oppervlaktewater","De Vlaamse Waterweg","OMES: Monitoring sedimentology in the flemish part of the Scheldt estuary",Lippenbroek,=
51.08771515,4.17436314,3.5,2011-02-08T13:06:00,-,"Geleidendheid (Conductiviteit) in us/cm in oppervlaktewater","De Vlaamse Waterweg","OMES: Monitoring sedimentology in the flemish part of the Scheldt estuary",Lippenbroek,=
51.08771515,4.17436314,2.79999995,2011-02-08T13:06:00,-,"Geleidendheid (Conductiviteit) in us/cm in oppervlaktewater","De Vlaamse Waterweg","OMES: Monitoring sedimentology in the flemish part of the Scheldt estuary",Lippenbroek,=
51.08771515,4.17436314,2.4000001,2011-02-08T13:06:00,-,"Geleidendheid (Conductiviteit) in us/cm in oppervlaktewater","De Vlaamse Waterweg","OMES: Monitoring sedimentology in the flemish part of the Scheldt estuary",Lippenbroek,=
51.08771515,4.17436314,10.10000038,2011-02-08T13:06:00,-,"Geleidendheid (Conductiviteit) in us/cm in oppervlaktewater","De Vlaamse Waterweg","OMES: Monitoring sedimentology in the flemish part of the Scheldt estuary",Lippenbroek,=
51.08771515,4.17436314,1.10000002,2011-02-08T13:06:00,-,"Geleidendheid (Conductiviteit) in us/cm in oppervlaktewater","De Vlaamse Waterweg","OMES: Monitoring sedimentology in the flemish part of the Scheldt estuary",Lippenbroek,=
51.08771515,4.17436314,1.20000005,2011-02-08T13:06:00,-,"Geleidendheid (Conductiviteit) in us/cm in oppervlaktewater","De Vlaamse Waterweg","OMES: Monitoring sedimentology in the flemish part of the Scheldt estuary",Lippenbroek,=
51.08771515,4.17436314,4.0999999,2011-01-11T13:38:00,-,"Geleidendheid (Conductiviteit) in us/cm in oppervlaktewater","De Vlaamse Waterweg","OMES: Monitoring sedimentology in the flemish part of the Scheldt estuary",Lippenbroek,=
51.08771515,4.17436314,7.38000011,2011-01-11T13:38:00,-,"Geleidendheid (Conductiviteit) in us/cm in oppervlaktewater","De Vlaamse Waterweg","OMES: Monitoring sedimentology in the flemish part of the Scheldt estuary",Lippenbroek,=
51.08771515,4.17436314,3.77999997,2011-01-11T13:38:00,-,"Geleidendheid (Conductiviteit) in us/cm in oppervlaktewater","De Vlaamse Waterweg","OMES: Monitoring sedimentology in the flemish part of the Scheldt estuary",Lippenbroek,=
51.08771515,4.17436314,0.41999999,2011-01-11T13:38:00,-,"Geleidendheid (Conductiviteit) in us/cm in oppervlaktewater","De Vlaamse Waterweg","OMES: Monitoring sedimentology in the flemish part of the Scheldt estuary",Lippenbroek,=
51.08771515,4.17436314,3.1500001,2011-01-11T13:38:00,-,"Geleidendheid (Conductiviteit) in us/cm in oppervlaktewater","De Vlaamse Waterweg","OMES: Monitoring sedimentology in the flemish part of the Scheldt estuary",Lippenbroek,=
51.08771515,4.17436314,2.04999995,2011-01-11T13:38:00,-,"Geleidendheid (Conductiviteit) in us/cm in oppervlaktewater","De Vlaamse Waterweg","OMES: Monitoring sedimentology in the flemish part of the Scheldt estuary",Lippenbroek,=
51.08771515,4.17436314,2.0999999,2011-01-11T13:38:00,-,"Geleidendheid (Conductiviteit) in us/cm in oppervlaktewater","De Vlaamse Waterweg","OMES: Monitoring sedimentology in the flemish part of the Scheldt estuary",Lippenbroek,=
51.08771515,4.17436314,6.1500001,2011-01-11T13:38:00,-,"Geleidendheid (Conductiviteit) in us/cm in oppervlaktewater","De Vlaamse Waterweg","OMES: Monitoring sedimentology in the flemish part of the Scheldt estuary",Lippenbroek,=
51.08771515,4.17436314,0.81999999,2011-01-11T13:38:00,-,"Geleidendheid (Conductiviteit) in us/cm in oppervlaktewater","De Vlaamse Waterweg","OMES: Monitoring sedimentology in the flemish part of the Scheldt estuary",Lippenbroek,=
51.08771515,4.17436314,1.04999995,2011-01-11T13:38:00,-,"Geleidendheid (Conductiviteit) in us/cm in oppervlaktewater","De Vlaamse Waterweg","OMES: Monitoring sedimentology in the flemish part of the Scheldt estuary",Lippenbroek,=
51.08771515,4.17436314,5.90100002,2011-03-15T13:06:00,-,"Geleidendheid (Conductiviteit) in us/cm in oppervlaktewater","De Vlaamse Waterweg","OMES: Monitoring sedimentology in the flemish part of the Scheldt estuary",Lippenbroek,=
51.08771515,4.17436314,1.08000004,2011-03-15T13:06:00,-,"Geleidendheid (Conductiviteit) in us/cm in oppervlaktewater","De Vlaamse Waterweg","OMES: Monitoring sedimentology in the flemish part of the Scheldt estuary",Lippenbroek,=
51.08771515,4.17436314,4.88500023,2011-03-15T13:06:00,-,"Geleidendheid (Conductiviteit) in us/cm in oppervlaktewater","De Vlaamse Waterweg","OMES: Monitoring sedimentology in the flemish part of the Scheldt estuary",Lippenbroek,=
51.08771515,4.17436314,2.85899997,2011-03-15T13:06:00,-,"Geleidendheid (Conductiviteit) in us/cm in oppervlaktewater","De Vlaamse Waterweg","OMES: Monitoring sedimentology in the flemish part of the Scheldt estuary",Lippenbroek,=
51.08771515,4.17436314,2.20000005,2011-03-15T13:06:00,-,"Geleidendheid (Conductiviteit) in us/cm in oppervlaktewater","De Vlaamse Waterweg","OMES: Monitoring sedimentology in the flemish part of the Scheldt estuary",Lippenbroek,=
51.08771515,4.17436314,5.05100012,2011-03-15T13:06:00,-,"Geleidendheid (Conductiviteit) in us/cm in oppervlaktewater","De Vlaamse Waterweg","OMES: Monitoring sedimentology in the flemish part of the Scheldt estuary",Lippenbroek,=
51.08771515,4.17436314,0.5,2011-03-15T13:06:00,-,"Geleidendheid (Conductiviteit) in us/cm in oppervlaktewater","De Vlaamse Waterweg","OMES: Monitoring sedimentology in the flemish part of the Scheldt estuary",Lippenbroek,=
51.08771515,4.17436314,1.75899994,2011-03-15T13:06:00,-,"Geleidendheid (Conductiviteit) in us/cm in oppervlaktewater","De Vlaamse Waterweg","OMES: Monitoring sedimentology in the flemish part of the Scheldt estuary",Lippenbroek,=
51.08771515,4.17436314,6.15299988,2011-03-15T13:06:00,-,"Geleidendheid (Conductiviteit) in us/cm in oppervlaktewater","De Vlaamse Waterweg","OMES: Monitoring sedimentology in the flemish part of the Scheldt estuary",Lippenbroek,=
51.08771515,4.17436314,0.5,2011-03-15T13:06:00,-,"Geleidendheid (Conductiviteit) in us/cm in oppervlaktewater","De Vlaamse Waterweg","OMES: Monitoring sedimentology in the flemish part of the Scheldt estuary",Lippenbroek,=
51.08771515,4.17436314,1,2011-04-07T13:21:00,-,"Geleidendheid (Conductiviteit) in us/cm in oppervlaktewater","De Vlaamse Waterweg","OMES: Monitoring sedimentology in the flemish part of the Scheldt estuary",Lippenbroek,=
51.08771515,4.17436314,9.19999981,2011-04-07T13:21:00,-,"Geleidendheid (Conductiviteit) in us/cm in oppervlaktewater","De Vlaamse Waterweg","OMES: Monitoring sedimentology in the flemish part of the Scheldt estuary",Lippenbroek,=
51.08771515,4.17436314,1.29999995,2011-04-07T13:21:00,-,"Geleidendheid (Conductiviteit) in us/cm in oppervlaktewater","De Vlaamse Waterweg","OMES: Monitoring sedimentology in the flemish part of the Scheldt estuary",Lippenbroek,=
51.08771515,4.17436314,4.80000019,2011-04-07T13:21:00,-,"Geleidendheid (Conductiviteit) in us/cm in oppervlaktewater","De Vlaamse Waterweg","OMES: Monitoring sedimentology in the flemish part of the Scheldt estuary",Lippenbroek,=
51.08771515,4.17436314,1.79999995,2011-04-07T13:21:00,-,"Geleidendheid (Conductiviteit) in us/cm in oppervlaktewater","De Vlaamse Waterweg","OMES: Monitoring sedimentology in the flemish part of the Scheldt estuary",Lippenbroek,=
51.08771515,4.17436314,0.60000002,2011-04-07T13:21:00,-,"Geleidendheid (Conductiviteit) in us/cm in oppervlaktewater","De Vlaamse Waterweg","OMES: Monitoring sedimentology in the flemish part of the Scheldt estuary",Lippenbroek,=
51.08771515,4.17436314,7,2011-04-07T13:21:00,-,"Geleidendheid (Conductiviteit) in us/cm in oppervlaktewater","De Vlaamse Waterweg","OMES: Monitoring sedimentology in the flemish part of the Scheldt estuary",Lippenbroek,=
51.08771515,4.17436314,2.29999995,2011-04-07T13:21:00,-,"Geleidendheid (Conductiviteit) in us/cm in oppervlaktewater","De Vlaamse Waterweg","OMES: Monitoring sedimentology in the flemish part of the Scheldt estuary",Lippenbroek,=
51.08771515,4.17436314,2.79999995,2011-04-07T13:21:00,-,"Geleidendheid (Conductiviteit) in us/cm in oppervlaktewater","De Vlaamse Waterweg","OMES: Monitoring sedimentology in the flemish part of the Scheldt estuary",Lippenbroek,=
51.08771515,4.17436314,1.20000005,2011-04-07T13:21:00,-,"Geleidendheid (Conductiviteit) in us/cm in oppervlaktewater","De Vlaamse Waterweg","OMES: Monitoring sedimentology in the flemish part of the Scheldt estuary",Lippenbroek,=
51.08771515,4.17436314,3.5999999,2010-07-13T12:34:00,-,"Geleidendheid (Conductiviteit) in us/cm in oppervlaktewater","De Vlaamse Waterweg","OMES: Monitoring sedimentology in the flemish part of the Scheldt estuary",Lippenbroek,=
51.08771515,4.17436314,0.40000001,2010-07-13T12:34:00,-,"Geleidendheid (Conductiviteit) in us/cm in oppervlaktewater","De Vlaamse Waterweg","OMES: Monitoring sedimentology in the flemish part of the Scheldt estuary",Lippenbroek,=
51.08771515,4.17436314,3.8499999,2010-07-13T12:34:00,-,"Geleidendheid (Conductiviteit) in us/cm in oppervlaktewater","De Vlaamse Waterweg","OMES: Monitoring sedimentology in the flemish part of the Scheldt estuary",Lippenbroek,=
51.08771515,4.17436314,6.92999983,2010-07-13T12:34:00,-,"Geleidendheid (Conductiviteit) in us/cm in oppervlaktewater","De Vlaamse Waterweg","OMES: Monitoring sedimentology in the flemish part of the Scheldt estuary",Lippenbroek,=
51.08771515,4.17436314,5.7750001,2010-07-13T12:34:00,-,"Geleidendheid (Conductiviteit) in us/cm in oppervlaktewater","De Vlaamse Waterweg","OMES: Monitoring sedimentology in the flemish part of the Scheldt estuary",Lippenbroek,=
51.08771515,4.17436314,0.76999998,2010-07-13T12:34:00,-,"Geleidendheid (Conductiviteit) in us/cm in oppervlaktewater","De Vlaamse Waterweg","OMES: Monitoring sedimentology in the flemish part of the Scheldt estuary",Lippenbroek,=
51.08771515,4.17436314,1,2010-07-13T12:34:00,-,"Geleidendheid (Conductiviteit) in us/cm in oppervlaktewater","De Vlaamse Waterweg","OMES: Monitoring sedimentology in the flemish part of the Scheldt estuary",Lippenbroek,=
51.08771515,4.17436314,3,2010-07-13T12:34:00,-,"Geleidendheid (Conductiviteit) in us/cm in oppervlaktewater","De Vlaamse Waterweg","OMES: Monitoring sedimentology in the flemish part of the Scheldt estuary",Lippenbroek,=
51.08771515,4.17436314,1.92499995,2010-07-13T12:34:00,-,"Geleidendheid (Conductiviteit) in us/cm in oppervlaktewater","De Vlaamse Waterweg","OMES: Monitoring sedimentology in the flemish part of the Scheldt estuary",Lippenbroek,=
51.08771515,4.17436314,2,2010-07-13T12:34:00,-,"Geleidendheid (Conductiviteit) in us/cm in oppervlaktewater","De Vlaamse Waterweg","OMES: Monitoring sedimentology in the flemish part of the Scheldt estuary",Lippenbroek,=
51.08771515,4.17436314,5.69999981,2010-10-12T13:05:00,-,"Geleidendheid (Conductiviteit) in us/cm in oppervlaktewater","De Vlaamse Waterweg","OMES: Monitoring sedimentology in the flemish part of the Scheldt estuary",Lippenbroek,=
51.08771515,4.17436314,0.80000001,2010-10-12T13:05:00,-,"Geleidendheid (Conductiviteit) in us/cm in oppervlaktewater","De Vlaamse Waterweg","OMES: Monitoring sedimentology in the flemish part of the Scheldt estuary",Lippenbroek,=
51.08771515,4.17436314,1.20000005,2010-10-12T13:05:00,-,"Geleidendheid (Conductiviteit) in us/cm in oppervlaktewater","De Vlaamse Waterweg","OMES: Monitoring sedimentology in the flemish part of the Scheldt estuary",Lippenbroek,=
51.08771515,4.17436314,4.80000019,2010-10-12T13:05:00,-,"Geleidendheid (Conductiviteit) in us/cm in oppervlaktewater","De Vlaamse Waterweg","OMES: Monitoring sedimentology in the flemish part of the Scheldt estuary",Lippenbroek,=
51.08771515,4.17436314,1.70000005,2010-10-12T13:05:00,-,"Geleidendheid (Conductiviteit) in us/cm in oppervlaktewater","De Vlaamse Waterweg","OMES: Monitoring sedimentology in the flemish part of the Scheldt estuary",Lippenbroek,=
51.08771515,4.17436314,2.29999995,2010-10-12T13:05:00,-,"Geleidendheid (Conductiviteit) in us/cm in oppervlaktewater","De Vlaamse Waterweg","OMES: Monitoring sedimentology in the flemish part of the Scheldt estuary",Lippenbroek,=
51.08771515,4.17436314,3.9000001,2010-10-12T13:05:00,-,"Geleidendheid (Conductiviteit) in us/cm in oppervlaktewater","De Vlaamse Waterweg","OMES: Monitoring sedimentology in the flemish part of the Scheldt estuary",Lippenbroek,=
51.08771515,4.17436314,0.60000002,2010-10-12T13:05:00,-,"Geleidendheid (Conductiviteit) in us/cm in oppervlaktewater","De Vlaamse Waterweg","OMES: Monitoring sedimentology in the flemish part of the Scheldt estuary",Lippenbroek,=
51.08771515,4.17436314,3.29999995,2010-10-12T13:05:00,-,"Geleidendheid (Conductiviteit) in us/cm in oppervlaktewater","De Vlaamse Waterweg","OMES: Monitoring sedimentology in the flemish part of the Scheldt estuary",Lippenbroek,=
51.08771515,4.17436314,3.29999995,2010-10-12T13:05:00,-,"Geleidendheid (Conductiviteit) in us/cm in oppervlaktewater","De Vlaamse Waterweg","OMES: Monitoring sedimentology in the flemish part of the Scheldt estuary",Lippenbroek,=
51.08771515,4.17436314,8.43000031,2010-09-07T12:35:00,-,"Geleidendheid (Conductiviteit) in us/cm in oppervlaktewater","De Vlaamse Waterweg","OMES: Monitoring sedimentology in the flemish part of the Scheldt estuary",Lippenbroek,=
51.08771515,4.17436314,1.07000005,2010-09-07T12:35:00,-,"Geleidendheid (Conductiviteit) in us/cm in oppervlaktewater","De Vlaamse Waterweg","OMES: Monitoring sedimentology in the flemish part of the Scheldt estuary",Lippenbroek,=
51.08771515,4.17436314,1.45000005,2010-09-07T12:35:00,-,"Geleidendheid (Conductiviteit) in us/cm in oppervlaktewater","De Vlaamse Waterweg","OMES: Monitoring sedimentology in the flemish part of the Scheldt estuary",Lippenbroek,=
51.08771515,4.17436314,4.75,2010-09-07T12:35:00,-,"Geleidendheid (Conductiviteit) in us/cm in oppervlaktewater","De Vlaamse Waterweg","OMES: Monitoring sedimentology in the flemish part of the Scheldt estuary",Lippenbroek,=
51.08771515,4.17436314,4.05000019,2010-09-07T12:35:00,-,"Geleidendheid (Conductiviteit) in us/cm in oppervlaktewater","De Vlaamse Waterweg","OMES: Monitoring sedimentology in the flemish part of the Scheldt estuary",Lippenbroek,=
51.08771515,4.17436314,7.05000019,2010-09-07T12:35:00,-,"Geleidendheid (Conductiviteit) in us/cm in oppervlaktewater","De Vlaamse Waterweg","OMES: Monitoring sedimentology in the flemish part of the Scheldt estuary",Lippenbroek,=
51.08771515,4.17436314,4.82999992,2010-09-07T12:35:00,-,"Geleidendheid (Conductiviteit) in us/cm in oppervlaktewater","De Vlaamse Waterweg","OMES: Monitoring sedimentology in the flemish part of the Scheldt estuary",Lippenbroek,=
51.08771515,4.17436314,0.67000002,2010-09-07T12:35:00,-,"Geleidendheid (Conductiviteit) in us/cm in oppervlaktewater","De Vlaamse Waterweg","OMES: Monitoring sedimentology in the flemish part of the Scheldt estuary",Lippenbroek,=
51.08771515,4.17436314,2.45000005,2010-09-07T12:35:00,-,"Geleidendheid (Conductiviteit) in us/cm in oppervlaktewater","De Vlaamse Waterweg","OMES: Monitoring sedimentology in the flemish part of the Scheldt estuary",Lippenbroek,=
51.08771515,4.17436314,2.75,2010-09-07T12:35:00,-,"Geleidendheid (Conductiviteit) in us/cm in oppervlaktewater","De Vlaamse Waterweg","OMES: Monitoring sedimentology in the flemish part of the Scheldt estuary",Lippenbroek,=
51.08771515,4.17436314,3.29999995,2010-08-10T12:50:00,-,"Geleidendheid (Conductiviteit) in us/cm in oppervlaktewater","De Vlaamse Waterweg","OMES: Monitoring sedimentology in the flemish part of the Scheldt estuary",Lippenbroek,=
51.08771515,4.17436314,0.5,2010-08-10T12:50:00,-,"Geleidendheid (Conductiviteit) in us/cm in oppervlaktewater","De Vlaamse Waterweg","OMES: Monitoring sedimentology in the flemish part of the Scheldt estuary",Lippenbroek,=
51.08771515,4.17436314,1.54999995,2010-08-10T12:50:00,-,"Geleidendheid (Conductiviteit) in us/cm in oppervlaktewater","De Vlaamse Waterweg","OMES: Monitoring sedimentology in the flemish part of the Scheldt estuary",Lippenbroek,=
51.08771515,4.17436314,2.7750001,2010-08-10T12:50:00,-,"Geleidendheid (Conductiviteit) in us/cm in oppervlaktewater","De Vlaamse Waterweg","OMES: Monitoring sedimentology in the flemish part of the Scheldt estuary",Lippenbroek,=
51.08771515,4.17436314,1.02499998,2010-08-10T12:50:00,-,"Geleidendheid (Conductiviteit) in us/cm in oppervlaktewater","De Vlaamse Waterweg","OMES: Monitoring sedimentology in the flemish part of the Scheldt estuary",Lippenbroek,=
51.08771515,4.17436314,2.95000005,2010-08-10T12:50:00,-,"Geleidendheid (Conductiviteit) in us/cm in oppervlaktewater","De Vlaamse Waterweg","OMES: Monitoring sedimentology in the flemish part of the Scheldt estuary",Lippenbroek,=
51.08771515,4.17436314,5.19000006,2010-08-10T12:50:00,-,"Geleidendheid (Conductiviteit) in us/cm in oppervlaktewater","De Vlaamse Waterweg","OMES: Monitoring sedimentology in the flemish part of the Scheldt estuary",Lippenbroek,=
51.08771515,4.17436314,0.70999998,2010-08-10T12:50:00,-,"Geleidendheid (Conductiviteit) in us/cm in oppervlaktewater","De Vlaamse Waterweg","OMES: Monitoring sedimentology in the flemish part of the Scheldt estuary",Lippenbroek,=
51.08771515,4.17436314,4.3499999,2010-08-10T12:50:00,-,"Geleidendheid (Conductiviteit) in us/cm in oppervlaktewater","De Vlaamse Waterweg","OMES: Monitoring sedimentology in the flemish part of the Scheldt estuary",Lippenbroek,=
51.08771515,4.17436314,1.89999998,2010-08-10T12:50:00,-,"Geleidendheid (Conductiviteit) in us/cm in oppervlaktewater","De Vlaamse Waterweg","OMES: Monitoring sedimentology in the flemish part of the Scheldt estuary",Lippenbroek,=
51.08771515,4.17436314,5,2011-05-10T13:20:00,-,"Geleidendheid (Conductiviteit) in us/cm in oppervlaktewater","De Vlaamse Waterweg","OMES: Monitoring sedimentology in the flemish part of the Scheldt estuary",Lippenbroek,=
51.08771515,4.17436314,3.0999999,2011-05-10T13:20:00,-,"Geleidendheid (Conductiviteit) in us/cm in oppervlaktewater","De Vlaamse Waterweg","OMES: Monitoring sedimentology in the flemish part of the Scheldt estuary",Lippenbroek,=
51.08771515,4.17436314,7.5,2011-05-10T13:20:00,-,"Geleidendheid (Conductiviteit) in us/cm in oppervlaktewater","De Vlaamse Waterweg","OMES: Monitoring sedimentology in the flemish part of the Scheldt estuary",Lippenbroek,=
51.08771515,4.17436314,4.0999999,2011-05-10T13:20:00,-,"Geleidendheid (Conductiviteit) in us/cm in oppervlaktewater","De Vlaamse Waterweg","OMES: Monitoring sedimentology in the flemish part of the Scheldt estuary",Lippenbroek,=
51.08771515,4.17436314,0.69999999,2011-05-10T13:20:00,-,"Geleidendheid (Conductiviteit) in us/cm in oppervlaktewater","De Vlaamse Waterweg","OMES: Monitoring sedimentology in the flemish part of the Scheldt estuary",Lippenbroek,=
51.08771515,4.17436314,2.5,2011-05-10T13:20:00,-,"Geleidendheid (Conductiviteit) in us/cm in oppervlaktewater","De Vlaamse Waterweg","OMES: Monitoring sedimentology in the flemish part of the Scheldt estuary",Lippenbroek,=
51.08771515,4.17436314,2.4000001,2011-05-10T13:20:00,-,"Geleidendheid (Conductiviteit) in us/cm in oppervlaktewater","De Vlaamse Waterweg","OMES: Monitoring sedimentology in the flemish part of the Scheldt estuary",Lippenbroek,=
51.08771515,4.17436314,9.5,2011-05-10T13:20:00,-,"Geleidendheid (Conductiviteit) in us/cm in oppervlaktewater","De Vlaamse Waterweg","OMES: Monitoring sedimentology in the flemish part of the Scheldt estuary",Lippenbroek,=
51.08771515,4.17436314,1,2011-05-10T13:20:00,-,"Geleidendheid (Conductiviteit) in us/cm in oppervlaktewater","De Vlaamse Waterweg","OMES: Monitoring sedimentology in the flemish part of the Scheldt estuary",Lippenbroek,=
